,TF,Target,Label
0,76,51,1
1,550,515,1
2,324,190,0
3,145,338,0
4,118,376,1
5,302,339,0
6,302,53,1
7,66,374,0
8,100,425,0
9,155,307,1
10,118,551,1
11,416,512,0
12,422,544,0
13,422,22,0
14,279,230,0
15,118,526,1
16,279,114,0
17,399,77,0
18,302,180,1
19,312,258,0
20,192,379,1
21,42,491,0
22,160,342,0
23,312,284,0
24,320,0,1
25,492,121,0
26,155,60,1
27,100,379,0
28,145,402,0
29,66,435,0
30,155,419,1
31,399,146,0
32,85,50,1
33,213,60,1
34,393,242,0
35,303,193,0
36,237,406,1
37,416,290,1
38,283,290,0
39,111,525,1
40,213,96,1
41,237,371,0
42,42,46,0
43,145,216,1
44,550,531,1
45,213,506,1
46,284,372,0
47,155,533,0
48,85,559,1
49,155,481,1
50,276,159,0
51,145,506,1
52,85,248,1
53,76,233,1
54,180,550,1
55,118,466,1
56,155,169,1
57,251,269,0
58,320,30,1
59,213,131,1
60,320,470,0
61,550,100,0
62,324,334,1
63,302,531,1
64,233,501,0
65,276,405,0
66,85,458,1
67,459,71,0
68,135,49,0
69,284,125,0
70,213,190,1
71,392,85,0
72,320,41,1
73,252,361,1
74,283,118,1
75,237,144,0
76,155,257,1
77,352,506,0
78,76,348,0
79,58,270,0
80,416,523,1
81,324,27,1
82,118,530,1
83,111,402,0
84,251,492,1
85,216,125,0
86,112,58,0
87,118,542,1
88,101,458,0
89,251,500,0
90,320,406,1
91,155,30,1
92,277,219,0
93,85,382,1
94,430,273,0
95,223,41,0
96,252,321,0
97,422,277,0
98,100,470,0
99,145,116,1
100,76,171,1
101,392,302,1
102,155,343,1
103,252,410,0
104,392,446,0
105,252,392,1
106,320,279,1
107,112,484,0
108,192,181,0
109,223,134,0
110,283,46,1
111,135,293,1
112,251,510,0
113,283,90,0
114,58,186,0
115,279,286,0
116,213,257,1
117,416,483,0
118,302,361,1
119,452,44,0
120,216,131,1
121,85,483,1
122,223,267,1
123,118,42,1
124,42,92,0
125,416,466,1
126,216,257,1
127,429,319,0
128,46,170,0
129,155,509,1
130,324,118,1
131,320,284,1
132,118,287,0
133,303,257,0
134,393,447,0
135,216,211,0
136,416,278,0
137,66,422,1
138,155,184,1
139,237,494,0
140,155,123,1
141,320,183,1
142,85,422,1
143,85,305,1
144,459,257,0
145,392,519,0
146,279,353,0
147,385,132,0
148,155,265,0
149,233,408,0
150,486,199,0
151,302,252,1
152,378,433,0
153,416,39,1
154,320,6,1
155,320,257,1
156,155,63,1
157,284,519,0
158,416,54,0
159,100,506,0
160,76,468,1
161,85,118,1
162,213,259,0
163,352,526,0
164,302,392,1
165,320,369,1
166,352,539,0
167,252,357,1
168,430,525,0
169,58,281,1
170,335,277,1
171,155,6,1
172,320,509,1
173,42,50,0
174,541,76,1
175,550,459,1
176,216,68,1
177,422,66,1
178,459,525,1
179,111,82,0
180,95,451,0
181,155,451,1
182,145,60,1
183,111,329,0
184,312,300,0
185,320,468,1
186,512,553,0
187,155,49,1
188,95,239,0
189,192,184,0
190,155,216,0
191,320,140,0
192,530,320,1
193,223,230,0
194,399,341,0
195,76,541,1
196,135,302,1
197,399,256,0
198,442,505,0
199,155,160,1
200,197,332,0
201,112,328,0
202,251,228,0
203,320,456,0
204,160,12,0
205,426,320,1
206,312,221,0
207,76,207,1
208,223,479,0
209,422,437,0
210,213,68,1
211,76,366,1
212,252,180,1
213,66,148,0
214,320,452,1
215,416,368,1
216,512,169,0
217,43,320,0
218,192,77,0
219,335,478,0
220,46,283,1
221,302,357,1
222,111,338,0
223,459,38,0
224,422,530,1
225,550,351,1
226,393,264,0
227,335,426,0
228,530,367,1
229,320,223,1
230,284,485,0
231,416,376,0
232,155,472,1
233,192,416,0
234,66,21,0
235,58,331,0
236,155,20,1
237,155,223,1
238,118,429,0
239,101,373,0
240,155,236,1
241,283,402,0
242,541,294,0
243,145,68,1
244,416,335,1
245,459,68,0
246,530,481,1
247,320,553,0
248,155,106,1
249,233,550,1
250,320,361,1
251,85,180,1
252,459,53,0
253,426,26,1
254,392,411,0
255,213,434,0
256,550,548,0
257,192,63,0
258,279,495,0
259,530,379,1
260,135,91,0
261,118,283,1
262,320,379,1
263,237,310,0
264,118,47,1
265,216,506,1
266,85,345,0
267,550,115,0
268,58,348,0
269,284,233,1
270,180,178,0
271,85,74,1
272,85,399,1
273,118,302,0
274,252,71,0
275,118,135,1
276,320,58,0
277,320,510,1
278,155,551,1
279,277,335,1
280,320,451,1
281,216,213,1
282,302,480,0
283,459,59,0
284,302,42,1
285,302,81,0
286,430,111,0
287,237,211,0
288,251,112,1
289,459,111,1
290,118,93,1
291,46,422,1
292,118,78,1
293,216,282,0
294,399,221,0
295,320,309,1
296,76,222,1
297,76,398,1
298,180,379,1
299,155,271,1
300,324,227,1
301,135,255,0
302,530,137,1
303,378,321,0
304,252,221,1
305,378,228,0
306,216,60,1
307,76,228,0
308,192,476,0
309,320,497,1
310,320,438,1
311,118,107,1
312,393,8,0
313,459,65,0
314,252,531,1
315,216,496,0
316,42,265,0
317,530,527,1
318,42,333,0
319,392,201,0
320,118,525,1
321,416,442,1
322,76,536,1
323,85,367,1
324,392,77,0
325,392,558,0
326,320,554,1
327,541,342,0
328,46,236,0
329,442,416,1
330,284,327,0
331,324,518,1
332,118,86,0
333,320,131,1
334,66,420,1
335,416,192,1
336,530,531,0
337,216,96,1
