,TF,Target,Label
0,543,301,1
1,1196,994,0
2,610,596,0
3,30,262,0
4,59,935,1
5,588,297,1
6,1145,386,0
7,118,790,1
8,215,431,1
9,143,779,1
10,17,723,1
11,1137,465,0
12,1053,936,0
13,244,835,0
14,719,511,1
15,868,444,1
16,192,772,1
17,1150,422,1
18,749,855,1
19,216,180,0
20,95,620,0
21,751,584,1
22,706,973,0
23,962,746,0
24,307,72,1
25,111,313,1
26,1177,820,0
27,965,66,1
28,206,466,1
29,151,449,1
30,589,426,1
31,1014,216,0
32,215,403,1
33,357,712,0
34,868,1095,1
35,749,1138,0
36,719,889,1
37,390,466,0
38,938,647,0
39,721,415,1
40,454,549,0
41,814,35,0
42,1014,690,0
43,357,1150,1
44,1153,497,0
45,939,988,1
46,244,765,1
47,118,54,1
48,82,1109,0
49,307,161,0
50,331,418,0
51,770,925,0
52,1042,1135,1
53,86,463,0
54,1184,180,0
55,59,416,1
56,331,947,0
57,543,145,1
58,171,1160,0
59,543,939,1
60,1083,215,1
61,749,118,1
62,111,265,1
63,965,838,1
64,118,1010,1
65,749,297,1
66,858,95,1
67,82,162,1
68,816,878,1
69,82,685,1
70,553,1177,0
71,765,370,0
72,111,43,1
73,17,600,0
74,600,893,0
75,610,128,0
76,1177,150,1
77,868,537,1
78,111,60,0
79,868,228,1
80,609,990,0
81,802,59,1
82,447,679,1
83,846,1135,0
84,30,315,1
85,454,989,0
86,749,652,0
87,965,749,1
88,553,604,1
89,298,48,0
90,332,389,0
91,173,229,0
92,677,448,0
93,297,1004,1
94,840,231,0
95,1153,781,0
96,82,692,0
97,1042,899,1
98,1064,1152,0
99,835,987,0
100,118,537,1
101,677,690,0
102,1153,670,0
103,163,387,0
104,118,466,1
105,46,269,0
106,765,420,1
107,945,85,0
108,765,855,1
109,454,845,0
110,191,36,0
111,332,1060,0
112,1113,217,0
113,1150,835,1
114,786,454,0
115,291,646,1
116,59,1120,1
117,118,34,1
118,1196,102,0
119,59,1061,1
120,1042,679,1
121,79,1183,1
122,4,15,0
123,143,408,0
124,376,673,0
125,1196,1096,0
126,111,244,1
127,858,705,0
128,858,269,0
129,919,22,0
130,297,118,1
131,336,1054,0
132,341,993,1
133,1042,297,1
134,72,794,0
135,646,780,1
136,1175,190,0
137,79,1037,1
138,677,1004,1
139,79,381,1
140,786,1006,0
141,543,657,0
142,840,45,0
143,878,886,0
144,111,366,1
145,30,66,1
146,600,641,0
147,1058,974,1
148,17,971,1
149,588,434,1
150,482,542,0
151,1157,781,0
152,111,66,1
153,765,113,1
154,541,501,0
155,23,750,1
156,908,700,0
157,449,1030,0
158,307,806,1
159,325,962,0
160,589,878,0
161,449,904,0
162,118,214,0
163,331,484,0
164,63,609,0
165,297,424,1
166,110,1164,0
167,306,9,1
168,770,929,0
169,206,207,0
170,582,763,1
171,870,381,0
172,706,550,1
173,191,1066,0
174,276,417,1
175,588,466,1
176,206,968,1
177,751,97,0
178,614,354,0
179,151,658,1
180,233,151,1
181,1042,621,0
182,27,1111,0
183,745,607,0
184,819,102,0
185,1150,637,0
186,118,301,1
187,543,660,1
188,341,779,0
189,162,195,0
190,46,879,0
191,720,672,0
192,192,59,0
193,267,350,1
194,770,855,1
195,770,616,0
196,1058,763,1
197,205,229,0
198,111,118,1
199,965,1164,0
200,846,875,0
201,255,1040,0
202,588,732,1
203,749,1130,1
204,772,583,0
205,1200,391,0
206,297,66,1
207,297,1095,1
208,1157,615,0
209,965,933,1
210,868,615,1
211,806,77,0
212,163,887,0
213,543,43,1
214,79,211,0
215,27,582,1
216,807,631,1
217,180,714,1
218,588,1042,1
219,54,405,0
220,951,577,1
221,110,1028,0
222,749,366,1
223,750,82,1
224,297,265,1
225,763,4,1
226,816,216,1
227,220,919,0
228,686,677,1
229,706,577,1
230,601,151,0
231,4,407,0
232,1142,541,0
233,1092,538,0
234,610,832,0
235,420,623,0
236,588,868,1
237,297,1054,1
238,143,231,1
239,376,769,0
240,646,1100,1
241,1058,937,0
242,978,720,0
243,449,276,1
244,877,385,0
245,447,1020,0
246,719,342,0
247,389,1013,1
248,206,1195,0
249,447,690,1
250,267,152,0
251,297,899,1
252,814,134,0
253,143,54,0
254,658,500,0
255,786,1085,0
256,357,1002,0
257,543,968,1
258,588,989,1
259,1037,1047,0
260,764,807,0
261,834,622,0
262,341,1103,0
