,TF,Target,Label
0,987,968,0
1,121,546,1
2,828,514,1
3,1085,125,0
4,909,178,1
5,909,740,1
6,978,222,1
7,921,435,1
8,943,27,0
9,337,444,0
10,48,1086,0
11,474,777,0
12,277,1104,0
13,471,267,1
14,605,99,1
15,441,160,0
16,785,12,1
17,620,561,0
18,96,564,0
19,448,92,0
20,71,703,1
21,479,426,1
22,188,20,0
23,384,95,1
24,89,696,0
25,61,579,0
26,12,1048,1
27,421,594,1
28,367,401,0
29,99,605,1
30,102,546,1
31,882,883,0
32,194,597,0
33,1106,415,1
34,742,204,0
35,1092,1052,1
36,1024,811,0
37,936,96,1
38,1111,250,1
39,1088,608,0
40,498,650,1
41,37,145,0
42,228,59,1
43,382,952,0
44,774,902,0
45,182,772,0
46,535,514,0
47,1115,88,1
48,1110,568,0
49,297,699,1
50,579,384,1
51,781,1103,1
52,732,546,1
53,471,91,1
54,704,115,0
55,1033,684,0
56,16,141,0
57,150,858,1
58,861,342,1
59,579,1115,1
60,436,968,0
61,980,333,0
62,909,1072,1
63,212,336,0
64,112,483,1
65,1092,733,1
66,296,800,0
67,690,558,1
68,629,129,0
69,151,515,1
70,1063,494,1
71,495,212,0
72,970,210,0
73,384,673,1
74,246,582,1
75,607,629,1
76,414,620,1
77,282,59,1
78,819,682,0
79,124,761,1
80,237,875,0
81,595,16,0
82,37,243,0
83,1038,408,1
84,921,838,0
85,874,497,0
86,188,931,0
87,450,81,1
88,80,670,1
89,377,746,1
90,106,800,1
91,778,888,0
92,567,426,1
93,446,602,0
94,661,384,1
95,909,602,1
96,151,815,1
97,552,728,1
98,343,279,1
99,47,733,0
100,349,425,0
101,106,1056,1
102,534,247,0
103,909,225,1
104,843,1114,0
105,1094,343,0
106,1063,585,1
107,6,564,0
108,672,99,0
109,79,431,0
110,1088,912,0
111,655,441,1
112,769,859,1
113,1052,417,0
114,965,72,0
115,250,436,0
116,532,321,0
117,1106,591,1
118,1080,292,1
119,828,544,1
120,1089,1041,0
121,206,105,1
122,348,565,0
123,454,428,0
124,275,189,0
125,377,617,1
126,909,891,1
127,231,254,1
128,289,511,0
129,602,7,0
130,316,792,0
131,613,305,0
132,507,177,0
133,200,554,1
134,1106,546,1
135,340,781,1
136,569,208,0
137,106,582,1
138,543,651,0
139,1092,297,1
140,751,1015,1
141,526,1068,0
142,899,28,0
143,421,483,1
144,416,844,0
145,148,1018,0
146,1009,515,0
147,165,732,1
148,1006,435,1
149,348,638,0
150,106,356,1
151,1063,714,1
152,629,198,1
153,828,280,1
154,389,551,0
155,61,204,1
156,983,560,1
157,621,626,0
158,1080,669,1
159,222,440,1
160,1100,30,1
161,191,187,1
162,618,101,0
163,564,304,0
164,71,898,0
165,685,785,0
166,828,999,1
167,243,59,1
