,TF,Target,Label
0,1236,41,0
1,1151,1152,0
2,91,271,1
3,491,737,0
4,32,173,1
5,1082,1018,0
6,524,688,0
7,713,993,0
8,1019,1118,1
9,225,273,0
10,544,707,1
11,1216,619,0
12,0,755,1
13,89,605,1
14,359,644,1
15,919,532,0
16,211,1304,0
17,972,1084,0
18,915,736,1
19,223,251,0
20,704,222,0
21,938,44,0
22,612,621,0
23,694,827,1
24,799,812,0
25,1277,238,1
26,907,578,1
27,755,1210,0
28,906,85,0
29,576,595,0
30,410,407,0
31,266,540,0
32,704,829,0
33,356,1284,1
34,311,462,1
35,1244,1314,1
36,455,899,1
37,472,390,1
38,472,244,0
39,971,1164,1
40,921,878,1
41,1030,616,0
42,25,885,1
43,1110,1041,1
44,907,357,0
45,380,102,0
46,971,905,0
47,957,700,0
48,162,1223,0
49,703,1246,1
50,165,247,0
51,1078,893,0
52,703,867,1
53,842,566,1
54,897,1239,1
55,1124,1104,0
56,938,476,0
57,1049,1023,0
58,212,488,0
59,311,952,1
60,1022,853,0
61,311,1089,1
62,851,1156,1
63,8,716,1
64,263,462,1
65,736,83,1
66,74,558,0
67,2,558,0
68,454,1192,0
69,996,533,1
70,1135,476,0
71,31,218,0
72,518,338,0
73,810,568,1
74,801,950,1
75,25,16,1
76,1194,137,0
77,801,737,0
78,692,413,1
79,396,319,0
80,1054,788,0
81,223,582,0
82,809,827,1
83,1244,568,1
84,349,684,1
85,656,1181,1
86,1087,163,0
87,23,398,0
88,844,885,0
89,1019,1135,1
90,829,1019,1
91,447,982,0
92,161,781,1
93,842,1283,1
94,551,940,0
95,692,229,0
96,298,703,0
97,716,919,1
98,1030,1008,1
99,14,1019,1
100,251,316,1
101,418,161,1
102,551,1096,1
103,989,229,0
104,418,125,0
105,801,368,0
106,968,14,1
107,396,1251,0
108,431,768,0
109,80,1263,0
110,82,227,0
111,694,570,1
112,36,136,0
113,713,551,0
114,380,1178,0
115,32,489,1
116,605,196,1
117,1181,83,1
118,1159,148,0
119,799,310,0
120,2,1055,1
121,795,230,1
122,921,605,1
123,227,718,0
124,1085,1170,0
125,533,407,1
126,1039,1046,0
127,21,193,0
128,14,416,0
129,781,549,0
130,940,1001,0
131,275,1309,0
132,813,585,1
133,40,187,1
134,816,668,1
135,356,1275,1
136,993,842,0
137,68,1167,0
138,663,776,0
139,462,1019,1
140,437,212,0
141,1184,976,1
142,351,1093,0
143,572,810,1
144,837,533,1
145,168,1273,0
146,97,1171,0
147,173,935,1
148,813,925,1
149,636,698,1
150,1052,1203,0
151,356,16,1
152,291,736,1
153,1303,1256,0
154,516,201,0
155,853,74,0
156,801,122,1
157,1216,971,0
158,557,434,0
159,16,313,0
160,148,1008,1
161,829,781,1
162,509,600,0
163,447,242,0
164,996,561,0
165,1275,825,0
166,612,633,0
167,789,1061,0
168,316,705,1
169,251,1049,1
170,1077,126,0
171,304,1265,1
172,462,440,1
173,801,492,0
174,142,907,1
175,217,442,0
176,1019,148,1
177,418,25,1
178,16,2,1
179,527,1193,1
180,1022,783,0
181,89,952,1
182,142,59,0
183,418,927,1
184,14,215,1
185,437,439,0
186,1126,1082,0
187,851,25,1
188,431,1024,0
189,1093,828,0
190,1135,25,1
191,981,862,0
192,89,1277,1
193,165,783,0
194,551,1248,0
195,304,1061,1
196,907,1283,1
197,809,419,1
198,524,149,0
199,454,546,0
200,829,1102,0
201,694,1204,1
202,25,1055,1
203,551,1301,1
204,907,1210,0
205,533,74,1
206,654,452,0
207,242,1288,1
208,142,493,0
209,21,1294,0
210,705,820,0
211,663,760,0
212,885,1062,0
213,1244,605,1
214,533,168,1
215,104,541,0
216,1054,512,0
217,2,781,1
218,662,704,0
219,390,1214,1
220,1244,650,0
221,1189,600,0
222,463,1224,0
223,832,956,1
224,793,180,0
225,679,781,1
226,159,148,1
227,748,1165,0
228,878,377,0
229,716,878,1
230,1085,1065,0
231,885,1083,0
232,781,885,1
233,919,940,0
234,1176,1309,0
235,551,735,1
236,618,703,1
237,899,508,0
238,694,656,0
239,809,62,1
240,1205,875,0
241,0,1276,1
242,1181,392,0
243,968,191,0
244,551,628,1
245,311,418,1
246,1078,942,0
247,1159,242,0
248,1264,1186,0
249,509,1020,0
250,223,275,0
251,450,1219,0
252,907,851,1
253,834,768,0
254,767,711,0
