,TF,Target,Label
0,375,687,1
1,687,375,1
2,687,454,1
3,560,148,1
4,560,488,1
5,560,41,1
6,560,690,1
7,560,607,1
8,560,245,1
9,560,115,1
10,560,436,1
11,560,297,1
12,560,569,1
13,229,580,1
14,229,550,1
15,229,463,1
16,229,621,1
17,229,400,1
18,229,189,1
19,229,332,1
20,368,550,1
21,368,229,1
22,368,340,1
23,368,499,1
24,368,519,1
25,368,546,1
26,368,189,1
27,400,571,1
28,400,463,1
29,400,499,1
30,400,332,1
31,400,368,1
32,400,133,1
33,400,550,1
34,400,189,1
35,148,384,1
36,148,150,1
37,148,301,1
38,690,607,1
39,436,690,1
40,436,407,1
41,617,560,1
42,435,147,1
43,435,107,1
44,435,262,1
45,435,331,1
46,435,655,1
47,193,246,1
48,655,97,1
49,655,593,1
50,655,148,1
51,655,517,1
52,97,128,1
53,97,470,1
54,97,655,1
55,406,208,1
56,208,583,1
57,384,691,1
58,384,148,1
59,384,517,1
60,384,477,1
61,150,148,1
62,150,649,1
63,442,109,1
64,442,40,1
65,649,122,1
66,649,208,1
67,649,150,1
68,649,40,1
69,122,583,1
70,506,40,1
71,107,435,1
72,691,331,1
73,691,235,1
74,691,655,1
75,691,580,1
76,691,147,1
77,291,331,1
78,331,435,1
79,331,691,1
80,39,454,1
81,590,97,1
82,8,158,1
83,8,371,1
84,371,8,1
85,109,580,1
86,494,194,1
87,494,333,1
88,610,248,1
89,632,435,1
90,462,384,1
91,583,208,1
92,330,463,1
93,333,494,1
94,389,589,1
95,589,389,1
