,TF,Target,Label
0,455,405,0
1,989,611,1
2,308,1022,0
3,367,906,0
4,587,643,0
5,966,99,1
6,987,10,1
7,228,477,0
8,292,116,1
9,264,362,0
10,94,55,1
11,162,1048,0
12,745,837,1
13,105,185,1
14,894,805,0
15,846,205,0
16,640,712,0
17,922,185,1
18,413,846,0
19,729,9,1
20,418,754,0
21,917,54,1
22,370,249,0
23,812,634,1
24,680,611,1
25,598,830,1
26,1026,1097,1
27,979,131,0
28,279,361,1
29,460,125,1
30,1117,673,0
31,833,589,0
32,242,21,1
33,980,912,1
34,227,465,0
35,212,144,0
36,749,354,1
37,868,677,0
38,498,719,0
39,177,118,1
40,987,292,1
41,452,83,0
42,118,288,1
43,766,674,0
44,1076,188,0
45,841,523,0
46,319,33,0
47,795,696,0
48,371,694,0
49,324,732,0
50,100,1021,0
51,1030,186,0
52,258,853,0
53,881,1067,1
54,128,610,0
55,1109,179,0
56,329,1002,1
57,393,986,1
58,848,426,1
59,1072,116,1
60,425,980,1
61,1001,29,0
62,605,1036,0
63,906,764,1
64,891,168,0
65,995,292,1
66,55,393,1
67,691,489,0
68,481,680,0
69,358,578,0
70,292,24,1
71,533,175,1
72,606,367,0
73,877,628,0
74,550,240,0
75,179,764,0
76,210,921,0
77,170,136,1
78,880,805,0
79,707,527,0
80,495,160,1
81,1003,456,1
82,1079,570,1
83,1060,381,0
84,413,699,0
85,645,196,1
86,624,490,0
87,501,1032,1
88,187,303,0
89,430,867,1
90,543,471,0
91,136,651,0
92,235,160,0
93,284,281,0
94,1026,479,1
95,628,177,0
96,773,453,0
97,296,609,1
98,867,617,1
99,97,1065,1
100,613,1037,0
101,654,640,1
102,588,399,1
103,921,625,0
104,1107,1065,1
105,991,649,1
106,589,1117,1
107,176,247,0
108,743,944,1
109,928,867,1
110,25,773,0
111,426,55,1
112,705,345,0
113,46,988,0
114,1119,1061,1
115,1061,245,1
116,684,796,0
117,495,286,1
118,343,744,0
119,495,961,1
120,765,456,1
121,867,895,1
122,1055,908,1
123,847,699,0
124,1042,837,1
125,279,1050,0
126,902,153,1
127,727,443,1
128,34,364,1
129,473,291,0
130,346,629,1
131,641,681,0
132,24,700,1
133,1003,173,0
134,582,867,1
135,415,591,0
136,6,79,0
137,79,548,1
138,31,980,1
139,333,478,0
140,812,918,0
141,109,254,0
142,377,446,1
143,118,976,1
144,446,1032,1
145,703,812,1
146,201,239,0
147,177,292,1
148,328,292,1
149,944,1072,0
150,1091,1041,0
151,393,628,1
152,648,258,1
153,727,865,1
154,705,402,1
155,958,691,1
156,1115,466,1
157,786,359,0
158,1076,75,0
159,437,111,1
160,787,743,1
161,24,247,1
162,519,902,0
163,611,90,0
164,1117,817,0
165,48,1033,1
166,721,226,0
167,185,528,1
168,887,800,1
169,358,820,0
170,555,225,1
171,280,460,1
172,1055,105,1
173,407,540,0
174,774,1033,1
175,868,694,0
176,453,4,1
177,595,920,0
178,759,470,0
179,379,40,0
180,983,708,0
181,995,180,0
182,270,427,0
183,367,374,1
184,989,961,1
185,611,976,1
186,287,817,1
187,1053,713,1
188,660,280,0
189,59,661,0
190,748,867,1
191,654,48,1
192,846,475,1
193,329,898,1
194,40,831,1
195,369,567,1
196,679,1103,0
197,312,431,0
198,212,34,1
199,1008,660,1
200,740,1001,0
201,934,302,1
202,764,409,1
203,979,333,0
204,148,328,1
205,726,902,0
206,210,1066,1
207,452,118,0
208,598,867,1
209,266,734,0
210,149,207,1
211,284,757,0
212,1061,648,1
213,79,994,1
214,947,676,0
215,174,89,1
216,358,887,1
217,913,92,0
218,753,822,0
219,941,911,0
220,21,1058,1
221,1111,674,0
222,1004,565,0
223,852,442,0
224,286,566,0
225,915,1100,0
226,109,239,0
227,324,851,0
228,973,614,0
229,344,297,0
230,1033,846,1
231,896,560,0
232,387,111,0
233,225,765,0
234,501,1017,0
235,980,36,0
236,1032,611,1
237,1105,349,0
238,1109,957,0
239,813,196,1
240,292,917,1
241,344,141,0
242,34,470,0
243,473,546,0
244,1099,221,0
245,123,729,1
246,996,125,0
247,125,501,1
248,185,83,1
249,1032,4,1
250,813,1073,0
251,4,495,1
252,327,264,1
253,25,906,0
254,145,148,1
255,865,459,1
256,641,451,1
257,782,247,1
258,482,684,1
259,719,551,0
260,85,217,1
261,660,24,1
262,269,754,1
263,764,242,1
264,944,855,1
265,7,987,1
266,291,757,0
267,63,456,0
268,1033,279,1
269,10,733,1
270,500,562,0
271,898,443,1
272,827,195,0
273,967,999,1
274,777,842,1
275,279,178,1
276,605,884,0
277,342,1065,1
278,660,1044,0
279,868,1033,1
280,1032,247,1
281,887,944,1
282,749,764,0
283,761,823,1
284,71,928,1
285,753,1059,0
286,4,1058,0
287,989,659,0
288,725,1113,0
289,559,196,1
290,645,764,1
291,902,900,0
292,369,459,1
293,922,670,0
294,170,977,0
295,369,976,1
296,602,599,0
297,912,217,1
298,439,813,0
299,779,261,0
300,749,373,0
301,1106,562,1
302,468,346,1
303,781,882,0
304,459,244,0
305,616,692,0
306,745,179,0
307,79,2,1
308,962,322,0
309,221,589,1
310,392,552,0
311,932,423,0
312,221,286,1
313,444,1101,0
314,6,346,0
315,664,1111,1
316,1026,1061,0
317,77,707,0
318,1084,216,0
319,786,898,1
320,1079,588,1
321,765,745,0
322,445,1061,1
323,342,870,0
324,22,635,0
325,843,944,1
326,755,715,1
327,549,586,0
328,316,11,0
329,324,665,0
330,624,311,0
331,103,222,0
332,118,501,1
333,457,172,0
334,292,247,1
335,201,443,0
336,751,555,0
337,573,950,0
338,204,460,1
339,486,703,0
340,418,353,0
341,1107,279,0
342,782,221,1
343,966,329,1
344,364,469,0
345,807,33,0
346,660,21,1
347,611,103,1
348,874,1066,1
349,495,43,1
350,620,157,1
351,939,910,0
352,409,915,0
353,617,423,1
354,495,648,1
355,1084,823,0
356,194,555,0
357,733,649,1
358,857,873,1
359,1022,435,1
360,145,238,0
361,402,342,1
362,21,402,1
363,694,314,0
364,292,878,1
365,554,110,0
366,21,247,1
367,192,170,1
368,4,1026,1
369,1033,1113,1
370,242,764,1
371,328,4,1
372,324,628,0
373,627,389,0
374,402,964,0
375,279,143,0
376,787,582,0
377,551,199,0
378,987,21,0
379,715,94,1
380,423,951,1
381,362,442,0
382,1099,85,1
383,233,151,0
384,998,445,0
385,532,676,1
386,460,680,1
387,519,40,1
388,987,468,1
389,532,83,1
390,720,379,0
391,1032,1119,1
392,185,85,1
393,221,401,0
394,1099,987,1
395,918,295,0
396,868,69,0
397,435,987,1
398,185,480,1
399,65,1081,1
400,806,509,0
401,1022,185,1
402,772,961,1
403,482,708,0
404,54,598,1
405,692,914,0
406,460,85,1
407,1095,745,1
408,54,245,1
409,50,99,1
410,532,10,1
411,448,145,0
412,325,206,1
413,507,160,0
414,439,623,0
415,67,594,0
416,921,1066,1
417,150,188,0
418,175,533,1
419,181,165,0
420,528,896,0
421,387,250,0
422,995,329,1
423,402,1010,1
424,542,454,0
425,962,808,0
426,588,631,1
427,95,763,1
428,1023,812,1
429,791,683,0
430,393,869,1
431,864,1072,0
432,225,1055,1
433,495,501,1
434,1087,521,0
435,226,768,0
436,402,817,1
437,279,1065,1
438,733,495,1
439,940,1028,0
440,966,541,0
441,624,552,0
442,626,907,0
443,915,710,0
444,851,782,1
445,616,182,1
446,116,362,1
447,835,855,1
448,1009,881,0
449,1113,1100,1
450,733,927,0
451,691,922,0
452,568,1113,1
453,356,253,1
454,457,227,0
455,477,655,1
456,999,928,1
457,292,851,1
458,261,1013,0
459,867,664,1
460,286,456,0
461,572,328,0
462,898,928,1
463,1072,948,1
464,367,321,1
465,86,71,1
466,264,3,0
467,392,255,0
468,100,1058,1
469,646,757,0
470,867,529,1
471,368,185,0
472,1008,401,0
473,640,636,0
474,786,259,1
475,367,609,1
476,292,204,1
477,358,105,0
478,174,682,1
479,430,833,0
480,393,443,1
481,205,155,0
482,754,967,1
483,977,519,0
484,105,799,0
485,297,585,0
486,144,525,0
487,369,163,1
488,83,334,1
489,460,532,1
490,430,605,0
491,597,354,1
492,411,595,1
493,415,495,1
494,426,30,0
495,994,961,1
496,349,507,0
497,4,328,1
498,292,865,1
499,484,901,1
500,754,712,1
501,316,685,0
502,723,874,1
503,797,17,0
504,269,305,1
505,977,637,0
506,34,189,1
507,382,15,0
508,994,180,0
509,867,1073,1
510,172,864,0
511,1076,936,0
512,249,597,1
513,21,245,1
514,50,659,0
515,230,369,0
516,889,650,0
517,123,887,0
518,466,837,0
519,403,574,0
520,929,196,1
521,117,636,0
522,286,435,1
523,986,880,1
524,679,827,0
525,994,474,0
526,354,311,0
527,665,211,0
528,475,364,1
529,425,979,1
530,1065,279,1
531,501,160,1
532,4,189,1
533,746,1067,1
534,1076,443,0
535,681,314,0
536,765,411,1
537,167,260,0
538,1028,460,0
539,218,813,0
540,941,145,0
541,114,168,0
542,34,280,1
543,755,272,0
544,146,527,0
545,958,113,0
546,634,690,0
547,1033,868,1
548,785,1031,0
549,588,989,1
550,817,606,0
551,455,908,1
552,276,565,0
553,1030,103,1
554,770,287,1
555,68,539,0
556,364,737,0
557,914,291,0
558,653,616,1
559,287,898,1
560,615,658,0
561,542,318,0
562,998,598,1
563,854,579,0
564,764,775,0
565,85,468,1
566,1028,931,0
567,452,78,0
568,403,772,1
569,1032,519,0
570,495,85,1
571,611,4,1
572,1113,671,1
573,1118,1038,0
574,127,555,0
575,595,443,0
576,167,791,0
577,416,883,1
578,958,469,0
579,660,924,0
580,559,893,0
581,626,895,0
582,975,443,0
583,713,306,0
584,754,629,1
585,640,1045,0
586,589,680,1
587,77,383,1
588,761,790,0
589,989,898,1
590,1083,711,0
591,945,982,0
592,887,320,1
593,723,277,0
594,723,232,1
595,94,475,0
596,379,1084,0
597,116,291,0
598,880,506,0
599,269,63,0
600,1061,185,1
601,139,102,0
602,574,632,0
603,1032,85,0
604,280,816,1
605,498,87,0
606,209,820,0
607,187,758,0
608,308,1036,0
609,562,309,0
610,390,240,0
611,867,34,1
612,172,475,0
613,536,337,0
614,362,532,1
615,444,723,1
616,196,189,1
617,436,638,0
618,177,269,0
619,418,687,0
620,960,282,1
621,649,555,0
622,89,1041,1
623,1011,643,0
624,97,11,1
625,328,269,1
626,891,884,0
627,346,1069,0
628,1072,174,1
629,436,1028,0
630,996,443,1
631,439,970,0
632,989,790,0
633,1079,2,1
634,898,648,1
635,393,267,0
636,939,349,0
637,1097,844,1
638,625,64,0
639,812,703,1
640,748,1080,0
641,611,816,1
642,912,31,1
643,429,502,0
644,868,588,1
645,266,799,0
646,181,307,0
647,605,1101,1
648,393,966,1
649,173,1112,0
650,393,739,0
651,597,702,1
652,210,679,0
653,813,1113,1
654,1022,495,1
655,355,848,0
656,426,86,0
657,148,1065,1
658,994,85,1
659,235,13,0
660,532,922,1
661,766,821,0
662,506,495,0
663,508,936,0
664,1099,842,1
665,1111,287,1
666,821,590,1
667,728,547,0
668,1079,951,1
669,1085,683,0
670,270,804,0
671,1055,455,1
672,218,588,1
673,364,329,1
674,980,987,1
675,49,144,0
676,500,1117,1
677,740,247,0
678,185,500,1
679,961,221,1
680,119,536,1
681,745,528,1
682,654,163,1
683,221,989,1
684,334,10,1
685,21,727,1
686,324,362,1
687,418,503,0
688,628,948,1
689,70,299,0
690,898,976,1
691,1009,515,0
692,678,522,0
693,629,793,0
694,1095,122,0
695,103,216,0
696,1111,260,1
697,930,884,1
698,171,589,1
699,987,922,1
700,364,462,0
701,559,76,1
702,7,399,0
703,694,779,0
704,271,887,0
705,302,870,0
706,280,629,1
707,775,648,1
708,852,511,0
709,369,530,0
710,286,185,1
711,268,204,0
712,473,470,0
713,348,142,0
714,1042,943,0
715,524,645,0
716,587,708,0
717,123,1043,0
718,123,92,0
719,867,342,1
720,374,727,1
721,348,876,0
722,699,252,0
723,118,484,1
724,480,355,1
725,468,1117,1
726,24,201,1
727,24,941,1
728,24,260,1
729,935,670,0
730,292,640,1
731,642,4,1
732,582,1085,0
733,21,874,0
734,305,1085,0
735,807,119,0
736,56,772,0
737,4,460,1
738,99,822,0
739,732,881,0
740,945,764,0
741,63,314,0
742,648,852,1
743,655,846,1
744,1043,85,0
745,266,750,0
746,629,468,1
747,914,491,1
748,613,685,1
749,895,633,0
750,326,990,0
751,416,256,0
752,242,944,1
753,833,79,1
754,674,1048,0
755,460,921,0
756,328,236,0
757,329,917,1
758,1111,789,1
759,880,51,0
760,445,635,0
761,917,906,1
762,835,788,1
763,147,495,0
764,800,723,0
765,242,660,1
766,813,402,1
767,171,286,1
768,777,49,0
769,84,498,0
770,1055,460,1
771,118,286,1
772,702,707,0
773,612,280,0
774,922,532,1
775,772,817,0
776,785,485,0
777,996,673,1
778,532,961,1
779,775,533,1
780,175,1101,1
781,800,576,0
782,245,645,1
783,928,770,1
784,795,744,0
785,1032,286,1
786,374,401,1
787,777,589,1
788,43,1112,0
789,108,503,0
790,504,386,0
791,489,101,0
792,286,171,1
793,951,754,0
794,144,285,0
795,817,736,1
796,785,1036,0
797,898,328,1
798,1009,850,0
799,727,457,0
800,806,77,1
801,987,592,0
802,953,791,0
803,1026,292,0
804,874,829,0
805,595,959,0
806,292,4,1
807,781,998,0
808,185,675,0
809,556,706,0
810,269,465,0
811,990,184,0
812,460,483,1
813,1087,236,1
814,759,1084,0
815,585,759,0
816,902,296,1
817,284,604,0
818,25,334,0
819,1011,241,0
820,185,1072,1
821,989,717,1
822,302,71,0
823,750,114,0
824,660,991,0
825,515,223,0
826,1117,536,1
827,119,706,0
828,502,522,1
829,458,81,1
830,189,889,1
831,4,179,1
832,21,559,1
833,826,75,0
834,384,787,0
835,221,948,1
836,328,148,1
837,270,756,1
838,270,545,0
839,196,632,0
840,537,762,0
841,8,445,1
842,1099,259,0
843,110,358,0
844,655,94,1
845,501,286,1
846,1072,660,1
847,980,964,0
848,434,796,0
849,1002,423,1
850,362,908,1
851,370,274,1
852,149,956,0
853,929,843,1
854,628,898,1
855,700,24,1
856,923,327,0
857,481,65,1
858,928,742,1
859,150,1100,0
860,230,202,0
861,867,423,0
862,764,43,0
863,944,1064,1
864,575,495,1
865,459,369,1
866,328,185,1
867,1023,359,0
868,756,270,1
869,291,31,0
870,898,1040,0
871,1090,895,0
872,364,973,0
873,725,365,0
874,495,280,1
875,402,221,0
876,532,1117,1
877,1119,616,0
878,225,769,0
879,458,63,1
880,564,735,0
881,733,334,1
882,506,950,0
883,483,554,0
884,72,1112,0
885,1113,82,1
886,236,177,0
887,79,917,1
888,1099,346,1
889,922,465,0
890,428,469,0
891,770,295,0
892,334,837,0
893,967,754,1
894,980,217,1
895,327,1101,1
896,238,44,0
897,699,504,0
898,777,138,0
899,1079,302,1
900,24,409,1
901,574,588,1
902,912,393,1
903,287,736,1
904,401,874,1
905,260,865,1
906,334,1040,0
907,1065,1047,1
908,751,991,0
909,785,129,0
910,71,350,0
911,986,448,0
912,148,1105,0
913,4,218,1
914,411,1001,0
915,235,763,0
916,1079,1101,1
917,325,1069,1
918,1095,772,1
919,628,4,1
920,894,503,0
921,218,172,1
922,1079,380,0
923,172,272,0
924,107,846,1
925,1060,86,0
926,629,928,1
927,846,509,1
928,1032,304,0
929,25,519,0
930,655,334,1
931,834,74,0
932,1055,694,0
933,843,466,1
934,1055,218,0
935,468,140,0
936,210,1057,1
937,895,591,0
938,609,383,1
939,417,818,0
940,1073,575,1
941,117,1083,0
942,841,689,0
943,1018,665,0
944,644,1056,0
945,748,450,0
946,1065,639,1
947,994,495,1
948,123,250,1
949,674,530,1
950,141,537,0
951,119,134,0
952,527,8,1
953,1077,147,0
954,225,1119,1
955,418,968,0
956,757,867,1
957,917,292,1
958,178,279,1
959,685,722,0
