,TF,Target,Label
0,622,502,1
1,275,224,1
2,275,149,1
3,139,226,1
4,139,48,1
5,139,406,1
6,139,326,1
7,139,352,1
8,458,33,1
9,458,514,1
10,458,21,1
11,458,347,1
12,458,210,1
13,458,352,1
14,458,404,1
15,458,244,1
16,458,613,1
17,458,9,1
18,458,12,1
19,458,415,1
20,458,426,1
21,458,214,1
22,458,414,1
23,458,240,1
24,458,556,1
25,458,5,1
26,458,622,1
27,458,609,1
28,273,500,1
29,58,545,1
30,516,29,1
31,516,42,1
32,516,683,1
33,516,57,1
34,516,180,1
35,516,125,1
36,516,91,1
37,516,622,1
38,516,502,1
39,516,689,1
40,516,21,1
41,439,195,1
42,439,157,1
43,439,491,1
44,439,92,1
45,439,458,1
46,439,395,1
47,439,404,1
48,439,179,1
49,439,551,1
50,439,408,1
51,439,79,1
52,439,111,1
53,439,613,1
54,439,149,1
55,92,640,1
56,92,408,1
57,92,611,1
58,92,664,1
59,92,127,1
60,92,454,1
61,92,255,1
62,92,257,1
63,92,420,1
64,92,54,1
65,92,363,1
66,92,461,1
67,92,201,1
68,92,97,1
69,92,21,1
70,92,592,1
71,92,203,1
72,92,137,1
73,92,458,1
74,92,39,1
75,92,93,1
76,523,42,1
77,523,22,1
78,523,592,1
79,523,199,1
80,523,524,1
81,523,494,1
82,523,478,1
83,523,616,1
84,523,458,1
85,523,161,1
86,523,149,1
87,100,511,1
88,100,311,1
89,100,189,1
90,100,484,1
91,100,310,1
92,100,33,1
93,100,29,1
94,100,531,1
95,100,503,1
96,100,92,1
97,100,259,1
98,100,99,1
99,100,254,1
100,100,592,1
101,100,414,1
102,100,561,1
103,100,48,1
104,100,203,1
105,100,459,1
106,100,224,1
107,100,128,1
108,100,586,1
109,100,275,1
110,100,616,1
111,100,262,1
112,100,179,1
113,100,367,1
114,100,22,1
115,100,58,1
116,100,629,1
117,100,657,1
118,100,492,1
119,100,30,1
120,79,463,1
121,79,174,1
122,79,242,1
123,79,575,1
124,79,21,1
125,79,453,1
126,79,99,1
127,79,652,1
128,79,100,1
129,79,586,1
130,404,203,1
131,404,259,1
132,404,439,1
133,404,21,1
134,259,33,1
135,259,93,1
136,259,100,1
137,244,48,1
138,224,62,1
139,224,511,1
140,224,425,1
141,224,589,1
142,224,282,1
143,224,692,1
144,224,100,1
145,224,34,1
146,224,275,1
147,224,259,1
148,620,372,1
149,620,640,1
150,620,220,1
151,620,667,1
152,620,482,1
153,620,95,1
154,620,395,1
155,620,82,1
156,620,609,1
157,620,253,1
158,620,15,1
159,620,293,1
160,620,442,1
161,684,364,1
162,684,481,1
163,684,300,1
164,684,494,1
165,477,668,1
166,477,459,1
167,477,21,1
168,477,33,1
169,477,59,1
170,477,189,1
171,477,602,1
172,477,115,1
173,477,48,1
174,199,395,1
175,199,404,1
176,199,352,1
177,199,640,1
178,149,458,1
179,149,416,1
180,149,224,1
181,149,282,1
182,149,352,1
183,435,315,1
184,435,685,1
185,435,617,1
186,435,656,1
187,435,201,1
188,435,134,1
189,435,518,1
190,435,425,1
191,435,516,1
192,435,56,1
193,518,435,1
194,518,29,1
195,518,425,1
196,518,685,1
197,518,203,1
198,106,566,1
199,21,137,1
200,21,453,1
201,21,592,1
202,21,502,1
203,21,56,1
204,21,255,1
205,21,271,1
206,21,93,1
207,21,41,1
208,21,586,1
209,21,509,1
210,21,257,1
211,21,54,1
212,21,619,1
213,21,597,1
214,21,458,1
215,21,79,1
216,21,203,1
217,21,125,1
218,21,39,1
219,21,18,1
220,21,318,1
221,21,283,1
222,21,364,1
223,21,672,1
224,21,454,1
225,21,640,1
226,21,127,1
227,21,683,1
228,21,351,1
229,21,209,1
230,21,408,1
231,21,516,1
232,21,92,1
233,587,619,1
234,137,458,1
235,72,511,1
236,72,210,1
237,72,8,1
238,59,482,1
239,59,395,1
240,59,103,1
241,59,68,1
242,59,338,1
243,59,202,1
244,59,592,1
245,59,240,1
246,59,178,1
247,59,316,1
248,59,129,1
249,59,664,1
250,59,308,1
251,59,682,1
252,59,30,1
253,59,555,1
254,59,32,1
255,59,430,1
256,59,683,1
257,59,418,1
258,59,700,1
259,59,590,1
260,59,391,1
261,59,150,1
262,59,6,1
263,59,100,1
264,59,699,1
265,59,242,1
266,59,22,1
267,59,686,1
268,352,470,1
269,352,353,1
270,352,502,1
271,352,287,1
272,352,496,1
273,352,455,1
274,352,67,1
275,352,562,1
276,352,400,1
277,352,237,1
278,352,325,1
279,352,419,1
280,352,199,1
281,352,206,1
282,352,463,1
283,352,29,1
284,352,296,1
285,352,664,1
286,352,610,1
287,352,659,1
288,352,411,1
289,352,201,1
290,352,112,1
291,352,248,1
292,352,682,1
293,352,308,1
294,352,586,1
295,352,209,1
296,352,26,1
297,352,211,1
298,352,92,1
299,352,137,1
300,352,185,1
301,352,498,1
302,352,177,1
303,352,700,1
304,352,484,1
305,352,698,1
306,352,0,1
307,352,639,1
308,352,41,1
309,352,229,1
310,352,271,1
311,352,478,1
312,352,197,1
313,352,253,1
314,352,280,1
315,352,335,1
316,352,224,1
317,406,253,1
318,406,586,1
319,406,621,1
320,406,280,1
321,406,419,1
322,406,632,1
323,406,225,1
324,406,224,1
325,406,626,1
326,406,6,1
327,406,498,1
328,406,91,1
329,406,636,1
330,406,28,1
331,406,184,1
332,406,133,1
333,406,664,1
334,406,700,1
335,406,695,1
336,406,639,1
337,406,213,1
338,406,379,1
339,406,16,1
340,406,470,1
341,406,140,1
342,406,281,1
343,406,201,1
344,406,355,1
345,406,630,1
346,406,95,1
347,406,114,1
348,406,197,1
349,406,411,1
350,406,116,1
351,406,160,1
352,406,332,1
353,406,142,1
354,406,31,1
355,406,109,1
356,406,177,1
357,406,351,1
358,406,538,1
359,406,67,1
360,406,211,1
361,406,602,1
362,406,331,1
363,406,26,1
364,406,383,1
365,406,232,1
366,406,562,1
367,406,496,1
368,406,248,1
369,406,336,1
370,406,112,1
371,406,313,1
372,406,698,1
373,406,118,1
374,406,529,1
375,456,92,1
376,456,597,1
377,456,80,1
378,456,317,1
379,456,515,1
380,456,284,1
381,456,494,1
382,359,20,1
383,359,139,1
384,359,352,1
385,359,244,1
386,636,686,1
387,636,459,1
388,636,640,1
389,636,39,1
390,636,642,1
391,636,161,1
392,636,210,1
393,636,127,1
394,556,118,1
395,556,624,1
396,556,680,1
397,556,593,1
398,556,698,1
399,556,421,1
400,556,60,1
401,664,363,1
402,664,92,1
403,664,657,1
404,664,41,1
405,502,34,1
406,502,203,1
407,502,395,1
408,550,100,1
409,550,516,1
410,70,103,1
411,70,11,1
412,125,664,1
413,125,363,1
414,537,305,1
415,537,640,1
416,57,127,1
417,57,210,1
418,57,668,1
419,57,201,1
420,126,458,1
421,494,125,1
422,494,523,1
423,494,400,1
424,494,567,1
425,375,201,1
426,375,390,1
427,375,32,1
428,375,659,1
429,652,21,1
430,48,203,1
431,48,395,1
432,48,524,1
433,48,92,1
434,48,15,1
435,48,155,1
436,48,106,1
437,48,640,1
438,48,29,1
439,48,230,1
440,48,565,1
441,48,173,1
442,48,100,1
443,48,224,1
444,409,523,1
445,409,481,1
446,409,134,1
447,409,106,1
448,409,642,1
449,409,592,1
450,409,649,1
451,409,526,1
452,409,209,1
453,409,689,1
454,409,39,1
455,409,443,1
456,209,393,1
457,209,352,1
458,209,59,1
459,242,247,1
460,395,149,1
461,395,48,1
462,395,91,1
463,395,609,1
464,459,203,1
465,282,149,1
466,282,92,1
467,282,640,1
468,282,21,1
469,508,543,1
470,203,255,1
471,203,518,1
472,201,491,1
473,201,457,1
474,201,84,1
475,201,271,1
476,201,590,1
477,201,523,1
478,201,458,1
479,201,592,1
480,201,93,1
481,201,444,1
482,201,397,1
483,201,481,1
484,201,686,1
485,201,359,1
486,201,189,1
487,201,92,1
488,201,406,1
489,201,361,1
490,201,255,1
491,201,601,1
492,201,494,1
493,201,363,1
494,201,176,1
495,201,545,1
496,201,203,1
497,201,144,1
498,201,132,1
499,201,13,1
500,201,559,1
501,201,635,1
502,247,199,1
503,305,34,1
504,569,201,1
505,364,300,1
506,364,404,1
507,364,481,1
508,364,684,1
509,364,506,1
510,211,275,1
511,29,545,1
512,29,295,1
513,245,95,1
514,245,647,1
515,245,274,1
516,245,512,1
517,245,26,1
518,245,153,1
519,245,548,1
520,245,213,1
521,173,458,1
522,173,345,1
523,173,207,1
524,173,39,1
525,173,38,1
526,173,287,1
527,173,508,1
528,173,581,1
529,173,125,1
530,173,96,1
531,173,443,1
532,173,531,1
533,173,476,1
534,173,162,1
535,173,409,1
536,173,392,1
537,173,478,1
538,173,240,1
539,173,539,1
540,173,511,1
541,173,91,1
542,173,330,1
543,173,696,1
544,173,49,1
545,173,494,1
546,173,333,1
547,666,524,1
548,696,561,1
549,696,271,1
550,497,275,1
551,497,395,1
552,353,640,1
553,353,190,1
554,353,647,1
555,353,372,1
556,353,213,1
557,353,95,1
558,353,26,1
559,353,555,1
560,353,245,1
561,353,341,1
562,353,507,1
563,353,471,1
564,353,609,1
565,430,547,1
566,561,696,1
567,42,92,1
568,583,601,1
569,238,480,1
570,692,224,1
571,692,483,1
572,599,623,1
573,118,618,1
574,118,493,1
575,118,490,1
576,118,109,1
577,118,133,1
578,624,680,1
579,624,623,1
580,624,425,1
581,624,556,1
582,614,84,1
583,614,218,1
584,614,2,1
585,614,624,1
586,67,556,1
587,299,119,1
588,299,605,1
589,60,556,1
590,533,511,1
591,533,628,1
592,62,511,1
593,62,533,1
