,TF,Target,Label
0,59,437,0
1,15,372,1
2,482,185,1
3,56,689,0
4,59,683,1
5,411,19,0
6,626,245,0
7,458,426,1
8,145,562,0
9,533,448,0
10,617,635,0
11,56,234,0
12,337,143,0
13,39,479,1
14,48,63,0
15,395,443,0
16,15,635,0
17,593,556,1
18,37,210,0
19,293,157,1
20,482,15,1
21,623,209,0
22,571,312,0
23,406,331,1
24,109,652,0
25,33,427,1
26,636,210,1
27,201,176,1
28,668,435,0
29,406,664,1
30,650,389,1
31,482,620,1
32,230,15,1
33,625,421,0
34,352,211,1
35,352,365,0
36,583,601,1
37,680,614,1
38,425,375,0
39,406,31,1
40,109,33,0
41,194,696,0
42,494,125,1
43,684,336,0
44,503,601,0
45,230,213,1
46,411,412,0
47,352,400,1
48,503,529,0
49,127,266,0
50,576,606,0
51,458,244,1
52,589,395,1
53,230,406,0
54,481,312,0
55,524,293,1
56,524,372,1
57,680,700,0
58,352,411,1
59,60,245,0
60,224,142,0
61,201,144,1
62,533,517,0
63,458,556,1
64,652,21,1
65,477,84,0
66,330,325,1
67,589,242,1
68,127,235,0
69,100,30,1
70,293,667,1
71,575,550,0
72,93,665,0
73,409,642,1
74,100,128,1
75,59,488,0
76,514,643,0
77,625,178,0
78,680,109,1
79,82,230,1
80,201,491,1
81,230,343,1
82,482,224,0
83,245,395,0
84,57,201,1
85,482,157,1
86,425,610,0
87,190,291,0
88,92,461,1
89,203,518,1
90,21,39,1
91,293,620,1
92,516,457,0
93,352,0,1
94,163,62,0
95,587,623,0
96,177,339,0
97,623,193,0
98,568,648,0
99,406,232,1
100,642,685,1
101,173,38,1
102,406,213,1
103,9,100,0
104,284,513,0
105,299,362,0
106,142,582,0
107,497,502,0
108,353,95,1
109,70,29,0
110,589,272,0
111,353,177,0
112,201,385,0
113,624,86,0
114,601,132,0
115,201,189,1
116,434,5,0
117,459,203,1
118,589,657,1
119,593,140,0
120,100,511,1
121,666,382,0
122,588,605,1
123,59,700,1
124,301,629,0
125,173,74,0
126,60,702,0
127,439,243,0
128,127,279,0
129,622,274,0
130,375,201,1
131,224,34,1
132,57,408,0
133,352,185,1
134,516,91,1
135,190,513,0
136,620,482,1
137,328,78,0
138,29,153,0
139,624,680,1
140,599,420,0
141,533,518,0
142,173,26,0
143,118,156,0
144,15,388,0
145,201,481,1
146,352,112,1
147,352,29,1
148,92,420,1
149,406,211,1
150,589,235,1
151,42,505,0
152,201,93,1
153,523,42,1
154,567,101,0
155,15,155,1
156,230,82,1
157,33,344,0
158,630,513,0
159,674,267,0
160,11,519,0
