,TF,Target,Label
0,158,564,1
1,302,282,1
2,5,841,0
3,885,765,1
4,537,527,0
5,152,809,1
6,909,496,1
7,574,37,0
8,282,885,1
9,637,43,1
10,105,638,0
11,808,755,1
12,128,495,0
13,239,421,1
14,119,868,0
15,462,728,0
16,199,508,1
17,336,3,0
18,336,307,1
19,732,383,0
20,780,680,0
21,282,321,1
22,191,360,0
23,158,298,0
24,366,94,1
25,483,155,1
26,639,77,0
27,541,204,1
28,496,152,1
29,282,80,1
30,839,532,0
31,853,595,1
32,618,828,0
33,654,890,0
34,290,156,0
35,642,809,1
36,671,575,1
37,853,811,1
38,7,324,0
39,564,268,0
40,140,622,1
41,819,873,0
42,870,16,1
43,658,124,1
44,828,803,1
45,832,268,1
46,126,891,0
47,30,637,1
48,741,411,0
49,857,95,0
50,832,880,1
51,270,500,0
52,286,342,1
53,638,75,1
54,460,805,1
55,568,495,0
56,372,78,1
57,327,151,0
58,74,578,1
59,233,162,0
60,264,461,0
61,540,311,0
62,750,211,1
63,397,787,0
64,205,637,1
65,629,680,0
66,472,623,1
67,239,650,1
68,457,459,0
69,491,345,1
70,264,894,0
71,803,667,1
72,644,475,1
73,321,257,0
74,13,390,1
75,335,750,1
76,81,28,0
77,351,892,1
78,777,351,0
79,566,594,0
80,624,286,1
81,372,740,1
82,885,0,1
83,223,182,0
84,803,248,1
85,372,49,0
86,788,270,1
87,717,31,1
88,885,465,1
89,676,243,0
90,457,453,1
91,139,158,1
92,51,314,0
93,765,320,0
94,219,584,1
95,512,464,1
96,591,885,1
97,750,450,1
98,858,641,0
99,165,366,0
100,677,286,1
101,31,885,1
102,262,849,1
103,608,311,1
104,342,286,1
105,282,103,1
106,886,896,0
107,577,761,1
108,708,632,0
109,498,2,1
110,550,863,0
111,387,504,0
112,419,180,0
113,898,333,0
114,40,417,0
115,595,233,1
116,571,772,1
117,351,584,1
118,261,689,0
119,667,838,1
120,80,34,1
121,199,17,0
122,807,576,0
123,341,717,0
124,54,753,1
125,286,729,1
126,750,650,1
127,152,624,1
128,892,173,1
129,229,609,0
130,870,310,0
131,252,286,1
132,446,642,0
133,642,838,1
134,787,461,1
135,259,75,1
136,173,452,0
137,658,534,1
138,311,809,1
139,772,571,1
140,363,459,0
141,498,749,0
142,582,670,0
143,541,151,0
144,204,541,1
145,31,10,1
146,520,235,0
147,709,750,1
148,35,492,1
149,643,239,0
150,742,786,0
151,520,204,0
152,638,862,0
153,103,742,1
154,284,40,0
155,671,97,0
156,298,549,1
157,351,752,1
158,360,199,1
159,152,171,0
160,295,155,1
161,404,66,0
162,199,10,1
163,715,792,1
164,792,355,1
165,69,754,0
166,446,60,0
167,247,607,0
168,680,497,1
169,667,170,0
170,885,673,1
171,848,46,1
172,521,842,0
173,424,818,0
174,875,62,0
175,902,263,0
176,282,650,1
177,677,655,1
178,276,158,0
179,472,2,1
180,152,709,1
181,582,49,0
182,471,667,1
183,594,738,0
184,321,599,0
185,472,555,0
186,906,336,1
187,92,480,0
188,460,733,0
189,674,858,1
190,439,361,1
191,335,859,0
192,643,746,0
193,282,809,1
194,281,577,0
195,815,739,0
196,898,252,1
197,419,483,0
198,540,336,1
199,667,335,1
200,45,616,0
201,164,168,0
202,824,885,1
203,81,759,0
204,199,402,1
205,750,297,0
206,169,608,0
207,268,755,1
208,629,339,0
209,278,869,1
210,388,469,0
211,282,307,1
212,225,2,0
213,824,584,1
214,124,802,0
215,47,206,0
216,386,488,0
217,809,844,1
218,824,853,1
219,485,322,1
220,725,259,1
221,209,664,0
222,252,25,0
223,35,482,0
224,899,651,0
225,342,336,1
226,366,621,0
227,793,56,0
228,190,431,1
229,93,212,0
230,668,243,1
231,281,288,1
232,853,422,0
233,554,503,0
234,119,787,1
235,594,787,0
236,146,898,1
237,715,853,1
238,229,43,1
239,52,311,1
240,45,773,0
241,198,755,1
242,839,583,1
243,295,450,1
244,457,300,0
245,687,152,1
246,550,508,1
247,244,109,1
248,50,562,1
249,239,787,1
250,572,775,0
251,886,232,0
252,335,593,0
253,51,505,0
254,832,155,0
255,841,562,0
256,282,782,0
257,571,541,1
258,158,561,0
259,637,15,1
260,450,736,1
261,670,664,1
262,622,877,0
263,54,351,1
264,564,654,1
265,98,180,0
266,200,117,0
267,311,220,0
268,286,570,1
269,206,466,0
270,768,74,0
271,327,468,0
272,327,861,0
273,637,737,0
274,853,657,0
275,427,213,0
276,94,366,1
277,224,376,0
278,136,427,0
279,483,49,0
280,17,275,0
281,708,562,1
282,593,830,0
283,809,812,0
284,32,625,0
285,476,575,0
286,441,880,0
287,629,805,0
288,624,302,1
289,839,250,0
290,383,103,1
291,641,301,0
292,699,602,0
293,52,327,0
294,571,461,1
295,7,340,0
296,45,295,1
297,278,849,1
298,674,39,0
299,750,286,1
300,867,653,0
301,817,803,1
302,101,93,0
303,555,598,0
304,869,586,0
305,538,681,0
306,204,752,1
307,838,159,0
308,615,853,1
309,201,103,1
310,483,691,1
311,886,789,0
312,259,205,1
313,635,553,0
314,120,290,0
315,317,622,0
316,549,564,0
317,787,298,1
318,396,209,0
319,278,133,1
320,116,809,1
321,435,857,0
322,453,750,0
323,642,302,1
324,872,739,0
325,349,434,0
326,892,750,1
327,750,624,1
328,203,705,0
329,116,502,0
330,829,288,0
331,152,374,0
332,522,129,1
333,853,248,1
334,51,798,0
335,360,553,1
336,386,516,0
337,491,689,1
338,850,512,1
339,880,182,0
340,704,163,1
341,508,219,0
342,340,871,0
343,807,125,0
344,752,408,0
345,165,15,0
346,687,750,1
347,198,879,0
348,286,605,1
349,869,643,0
350,628,92,0
351,357,424,0
352,732,365,0
353,211,566,0
354,264,248,0
355,199,307,0
356,680,668,1
357,642,52,1
358,577,216,1
359,828,607,0
360,77,894,0
361,411,571,1
362,646,809,1
363,736,650,0
364,35,275,1
365,708,275,1
366,607,296,0
367,457,540,0
368,201,321,1
369,363,298,0
370,428,460,1
371,699,705,0
372,282,286,1
373,646,750,1
374,654,805,1
375,650,849,0
376,163,584,1
377,321,246,0
378,460,777,0
379,708,225,0
380,871,744,0
381,722,871,0
382,608,95,0
383,568,648,0
384,667,295,1
385,459,1,0
386,424,279,1
387,870,217,1
388,885,244,1
389,244,377,1
390,223,188,0
391,464,508,1
392,703,28,0
393,591,482,1
394,13,369,1
395,198,885,1
396,875,343,0
397,768,268,1
398,335,457,1
399,427,336,1
400,606,439,0
401,338,61,0
402,435,654,0
403,829,740,1
404,187,701,1
405,233,540,0
406,572,242,1
407,116,238,0
408,411,496,1
409,667,687,1
410,853,420,0
411,644,205,0
412,644,664,0
413,498,889,1
414,351,898,1
415,424,244,1
416,508,215,0
417,238,790,0
418,391,405,0
419,239,286,1
420,423,628,0
421,468,369,0
422,462,821,0
423,677,705,0
424,846,189,1
425,715,817,0
426,858,378,0
427,207,330,0
428,152,750,1
429,780,238,0
430,178,119,0
431,531,239,1
432,670,855,0
433,366,384,0
434,670,27,0
435,848,591,1
436,709,876,0
437,883,535,0
438,465,260,0
439,239,252,1
440,80,405,0
441,677,605,1
442,290,869,1
443,411,762,0
444,351,270,1
445,792,453,1
446,676,181,0
447,25,584,1
448,336,881,0
449,708,655,1
450,624,650,1
451,341,504,0
452,151,548,0
453,286,239,1
454,198,205,1
455,388,824,0
456,886,906,1
457,239,809,1
458,170,120,0
459,708,889,1
460,335,733,0
461,205,16,1
462,839,24,0
463,162,663,0
464,787,750,1
465,63,780,1
466,637,205,1
467,507,64,0
468,714,498,0
469,248,787,1
470,606,225,0
471,462,280,1
472,30,577,1
473,372,584,0
474,499,540,0
475,691,155,1
476,93,340,0
477,768,671,1
478,654,405,0
479,591,787,1
480,519,491,0
481,687,603,0
482,360,336,1
483,555,851,0
484,885,564,1
485,909,858,1
486,697,514,0
487,31,722,0
488,541,321,1
489,387,217,0
490,211,358,0
491,169,752,0
492,54,546,1
493,351,286,1
494,886,210,0
495,788,409,0
496,55,659,0
497,302,204,1
498,660,708,1
499,853,572,0
500,909,46,1
501,286,677,1
502,310,253,0
503,51,100,0
504,809,286,1
505,901,275,1
506,585,574,0
507,191,215,0
508,195,286,1
509,465,671,1
510,311,624,1
511,582,77,0
512,670,162,1
513,52,646,1
514,190,870,1
515,607,87,1
516,201,302,1
517,32,695,0
518,101,258,0
519,435,585,1
520,476,863,0
521,357,34,0
522,531,286,1
523,734,302,0
524,815,783,0
525,489,793,1
526,453,43,1
527,216,774,0
528,496,850,1
529,355,496,1
530,103,784,0
531,170,398,0
532,622,12,1
533,195,906,1
534,809,320,0
535,885,216,1
536,885,546,1
537,30,391,0
538,35,161,1
539,650,80,1
540,383,149,0
541,7,465,1
542,423,598,0
543,584,771,0
544,207,882,0
545,741,41,0
546,335,152,1
547,624,169,0
548,508,816,0
549,491,242,0
550,459,394,0
551,819,813,0
552,839,841,1
553,691,318,0
554,282,541,1
555,270,906,1
556,804,885,1
557,717,28,0
558,24,326,0
559,446,97,0
560,624,898,1
561,336,342,1
562,591,848,1
563,618,214,0
564,906,750,1
565,515,152,0
566,98,86,0
567,459,286,1
568,668,24,0
569,472,606,1
570,116,383,1
571,105,479,0
572,853,693,0
573,624,877,0
574,880,88,1
575,671,812,0
576,35,347,0
577,717,501,0
578,459,219,1
579,860,555,0
580,499,773,0
581,523,717,0
582,780,211,1
583,485,128,0
584,752,52,1
585,262,590,0
586,446,359,0
587,336,809,1
588,606,588,1
589,145,706,0
590,450,351,1
591,732,812,0
592,472,190,0
593,804,761,0
594,853,453,1
595,298,641,1
596,152,270,1
597,507,884,0
598,261,632,0
599,752,541,1
600,386,241,1
601,668,853,0
602,803,853,1
603,593,612,0
604,30,839,1
605,520,879,0
606,792,294,0
607,243,118,0
608,491,546,1
609,857,122,0
610,750,803,1
611,848,248,1
612,295,667,1
613,427,441,0
614,94,668,0
615,660,275,1
616,204,469,0
617,847,634,0
618,909,288,1
619,295,170,0
620,750,571,1
621,606,54,1
622,792,885,1
623,145,853,0
624,608,499,0
625,336,531,1
626,621,31,0
627,458,244,1
628,514,243,0
629,307,500,0
630,212,546,1
631,536,469,0
632,31,717,1
633,250,335,1
634,529,526,0
635,205,198,1
636,819,184,1
637,817,705,0
638,606,827,1
639,803,885,1
640,670,485,1
641,671,577,1
642,459,8,0
643,869,593,0
644,660,106,0
645,239,540,1
646,383,742,1
647,787,697,0
648,508,265,1
649,658,671,1
650,863,419,0
651,752,74,1
652,471,286,1
653,497,897,1
654,824,570,0
655,848,329,0
656,700,394,0
657,453,537,1
658,216,133,0
659,372,189,1
660,832,562,1
661,229,690,0
662,351,211,1
663,468,605,1
664,660,607,1
665,485,668,1
666,164,198,1
667,838,844,1
668,327,353,0
669,199,77,0
670,491,54,1
671,390,768,1
672,870,450,1
673,205,433,0
674,207,76,0
675,304,30,1
676,17,471,0
677,846,599,0
678,750,654,0
679,163,295,0
680,624,311,1
681,521,248,1
682,536,259,0
683,465,571,1
684,903,433,0
685,760,453,1
686,658,159,0
687,34,542,0
688,743,38,0
689,461,671,1
690,660,695,1
691,428,907,1
692,75,40,1
693,892,359,0
694,307,152,1
695,457,355,1
696,856,803,1
697,411,577,1
698,668,644,0
699,81,891,1
700,514,649,0
701,882,884,0
702,342,207,0
703,195,667,1
704,29,906,0
705,187,885,1
706,396,434,0
707,268,356,0
708,106,125,0
709,853,460,1
710,909,215,0
711,152,360,1
712,656,892,0
713,622,229,1
714,360,286,1
715,571,351,1
716,570,336,1
717,824,519,0
718,752,302,1
719,891,259,0
720,843,815,0
721,31,127,1
722,383,647,0
723,595,140,1
724,411,808,1
725,476,481,0
726,286,336,1
727,203,326,0
728,464,355,1
729,637,571,1
730,488,446,0
731,667,892,1
732,31,47,0
733,538,448,0
734,540,351,1
735,30,736,0
736,24,4,0
737,848,632,0
738,892,600,0
739,498,674,1
740,268,506,1
741,795,631,0
742,736,152,1
743,714,453,1
744,302,809,1
745,554,849,0
746,622,193,0
747,609,634,0
748,557,687,0
749,667,508,0
750,734,319,1
751,585,792,1
752,615,481,1
753,204,74,1
754,677,152,1
755,261,434,0
756,595,839,0
757,715,288,1
758,472,10,1
759,124,681,1
760,765,732,1
761,880,764,1
762,521,646,1
763,170,29,1
764,453,106,0
765,667,626,0
766,427,459,1
767,725,824,1
768,521,567,0
769,523,466,0
770,787,571,1
771,239,906,1
772,13,768,1
773,207,300,0
774,584,858,1
775,499,279,0
776,336,687,1
777,491,695,1
778,639,629,0
779,46,827,0
780,218,826,0
781,206,867,0
782,759,196,0
783,571,485,1
784,515,662,0
785,367,211,1
