,TF,Target,Label
0,454,353,0
1,577,563,0
2,838,1196,1
3,1218,930,1
4,375,1223,1
5,930,423,1
6,61,442,1
7,491,427,1
8,533,823,0
9,604,101,0
10,776,554,0
11,747,928,1
12,696,769,1
13,1210,563,0
14,930,495,1
15,626,884,0
16,826,1401,1
17,259,1130,1
18,930,870,1
19,375,817,1
20,591,1070,0
21,779,475,0
22,1242,747,1
23,665,689,0
24,826,1173,1
25,341,661,1
26,853,1118,1
27,912,722,1
28,344,341,1
29,930,1038,1
30,896,1168,1
31,241,41,0
32,826,692,1
33,242,620,0
34,1249,304,1
35,174,1005,0
36,1218,235,1
37,1217,1352,0
38,686,1067,0
39,724,873,0
40,1317,1355,0
41,415,123,1
42,449,348,0
43,930,238,1
44,665,575,0
45,800,1149,0
46,427,982,1
47,257,599,1
48,980,110,0
49,444,1228,1
50,1014,702,1
51,446,404,0
52,1014,1366,1
53,626,950,0
54,711,595,1
55,1099,324,0
56,747,717,1
57,826,470,1
58,1175,255,1
59,930,8,1
60,1099,1254,0
61,110,72,1
62,1418,1288,1
63,57,844,1
64,65,300,0
65,1266,1122,0
66,420,31,1
67,257,112,1
68,899,1101,0
69,224,993,0
70,44,1252,0
71,696,443,1
72,1083,236,0
73,187,410,0
74,493,876,0
75,1254,1313,0
76,1362,1071,0
77,446,581,0
78,86,501,1
79,167,1205,0
80,885,772,0
81,471,1248,0
82,930,1290,1
83,826,60,1
84,1121,361,0
85,826,1078,1
86,1362,490,0
87,696,1042,1
88,992,1233,1
89,1308,541,0
90,341,242,1
91,1038,641,0
92,1313,165,0
93,776,614,0
94,1133,1042,1
95,1154,1190,0
96,668,162,0
97,1005,1037,0
98,1042,354,1
99,205,693,1
100,1331,1408,0
101,238,899,0
102,1016,256,0
103,930,1135,1
104,175,534,0
105,826,1349,1
106,1369,906,0
107,747,1299,1
108,375,766,1
109,89,62,0
110,923,678,0
111,454,1107,0
112,1273,279,0
113,604,571,0
114,1014,257,1
115,204,351,1
116,800,1284,1
117,558,838,1
118,259,1050,0
119,724,1262,1
120,60,1235,1
121,184,384,0
122,303,1412,0
123,448,1122,1
124,610,930,1
125,341,461,1
126,821,578,0
127,1364,613,1
128,853,1080,1
129,467,1426,1
130,826,918,1
131,448,548,1
132,821,367,0
133,853,1412,1
134,1062,1133,1
135,914,975,0
136,934,1129,0
137,113,216,0
138,1349,1099,1
139,948,735,0
140,908,619,0
141,540,882,1
142,595,1072,0
143,333,94,0
144,1413,60,0
145,1175,250,1
146,537,683,0
147,9,36,0
148,1287,954,0
149,1306,443,1
150,1194,125,1
151,441,273,0
152,1103,1036,0
153,550,240,0
154,1365,197,0
155,112,170,0
156,711,419,0
157,1288,501,1
158,696,1045,1
159,1353,946,0
160,61,661,1
161,923,1233,0
162,81,999,0
163,896,1143,1
164,1424,853,0
165,1144,554,0
166,341,929,1
167,1127,214,1
168,48,645,1
169,982,1289,0
170,617,1062,0
171,754,805,0
172,936,1053,0
173,740,108,1
174,776,1351,0
175,140,5,1
176,669,703,1
177,720,815,0
178,36,127,0
179,1237,379,0
180,333,438,0
181,1016,255,1
182,427,678,1
183,1062,832,0
184,711,146,0
185,264,1191,0
186,1048,1162,0
187,158,752,0
188,617,1372,0
189,1369,1050,0
190,865,509,0
191,669,324,1
192,1357,461,0
193,540,311,1
194,853,289,1
195,1312,714,0
196,422,794,0
197,1122,372,0
198,93,476,0
199,745,747,1
200,426,156,0
201,782,800,1
202,1445,801,1
203,427,53,1
204,125,688,0
205,1390,1316,0
206,356,1372,0
207,930,675,1
208,740,44,1
209,341,909,1
210,1209,544,0
211,341,1177,1
212,540,26,0
213,1322,1347,0
214,826,943,1
215,257,1322,1
216,47,1263,0
217,696,484,1
218,375,238,1
219,1411,714,0
220,396,1263,0
221,1127,1250,1
222,52,45,0
223,344,61,1
224,826,679,1
225,132,748,0
226,1185,359,0
227,197,627,0
228,595,1014,1
229,550,170,0
230,238,681,0
231,341,1396,1
232,2,792,0
233,356,245,0
234,200,501,0
235,853,1194,1
236,927,358,0
237,1425,409,0
238,1007,497,1
239,1443,952,0
240,568,73,0
241,113,859,0
242,1228,74,0
243,669,500,1
244,669,921,1
245,375,129,1
246,224,940,0
247,1016,1138,1
248,1062,271,0
249,516,1091,0
250,740,1045,1
251,1249,1369,1
252,695,753,0
253,763,1432,0
254,448,41,1
255,1013,397,0
256,163,660,0
257,702,704,0
258,1194,731,1
259,1282,1421,0
260,896,158,1
261,1093,590,0
262,149,387,0
263,519,96,0
264,1291,1352,0
265,1005,982,0
266,491,1069,0
267,798,76,0
268,883,138,1
269,927,381,0
270,930,938,1
271,1169,154,1
272,424,595,0
273,553,499,0
274,80,255,1
275,1101,1237,1
276,1175,975,1
277,596,462,1
278,930,132,1
279,427,148,1
280,417,1202,0
281,420,878,1
282,427,278,1
283,533,126,1
284,696,286,1
285,591,879,1
286,167,1050,0
287,427,1086,1
288,341,267,1
289,770,492,0
290,1208,1014,1
291,558,1228,1
292,241,510,0
293,610,1418,1
294,240,801,0
295,1059,1022,0
296,1441,167,0
297,969,828,0
298,948,975,1
299,693,814,0
300,1127,197,1
301,1156,674,0
302,550,869,1
303,826,257,1
304,933,631,1
305,341,453,1
306,887,1186,1
307,1282,996,0
308,1062,982,0
309,491,973,0
310,75,74,1
311,309,693,0
312,1078,1360,1
313,930,27,1
314,1344,1314,1
315,853,677,1
316,388,202,0
317,745,940,0
318,493,1215,1
319,696,126,1
320,390,236,0
321,824,153,0
322,930,358,1
323,1062,433,0
324,44,401,0
325,1119,0,0
326,1042,925,0
327,853,587,1
328,1340,128,0
329,341,1354,1
330,824,672,1
331,521,741,0
332,711,543,0
333,1042,656,1
334,669,363,0
335,1148,747,1
336,478,53,0
337,31,652,0
338,563,1185,1
339,61,1280,1
340,113,1369,1
341,930,604,1
342,113,1409,0
343,180,961,0
344,1322,1050,0
345,930,382,1
346,60,1000,0
347,453,1014,1
348,887,11,1
349,826,1351,1
350,1440,495,1
351,826,894,1
352,31,296,0
353,370,1235,1
354,390,1188,0
355,427,270,1
356,1402,579,1
357,1148,362,1
358,1137,1138,0
359,826,1418,1
360,1399,1234,0
361,555,264,0
362,679,818,0
363,1026,666,0
364,1042,827,0
365,422,1125,0
366,1115,644,0
367,1127,150,1
368,810,793,1
369,853,863,1
370,9,123,0
371,1339,567,0
372,1239,1063,0
373,110,819,1
374,226,81,0
375,1175,1306,1
376,140,1365,1
377,1308,767,0
378,1148,413,0
379,826,698,1
380,1016,785,0
381,448,1127,1
382,550,708,1
383,1308,167,0
384,1196,35,0
385,1254,1022,1
386,838,1135,1
387,1215,860,1
388,125,398,1
389,740,60,1
390,125,831,0
391,610,374,0
392,81,1052,0
393,1217,492,0
394,793,62,0
395,466,1398,0
396,1314,1157,0
397,883,511,1
398,863,677,1
399,1263,96,0
400,1299,926,0
401,754,1175,1
402,626,827,0
