,TF,Target,Label
0,684,704,0
1,641,606,1
2,464,273,1
3,419,315,1
4,330,557,0
5,86,525,1
6,603,241,1
7,766,760,0
8,82,621,0
9,86,198,1
10,76,812,0
11,460,99,0
12,30,768,0
13,517,408,0
14,484,623,0
15,627,322,1
16,652,247,1
17,132,631,1
18,319,584,0
19,80,539,1
20,389,806,0
21,717,159,0
22,316,465,0
23,393,683,0
24,603,381,1
25,90,132,0
26,151,134,1
27,350,412,1
28,83,92,1
29,401,353,1
30,449,334,0
31,557,374,1
32,291,662,0
33,184,652,1
34,603,618,1
35,293,353,1
36,277,673,0
37,557,453,1
38,333,804,1
39,83,169,1
40,730,101,0
41,419,44,1
42,652,551,1
43,369,34,0
44,627,816,0
45,411,755,1
46,276,765,0
47,341,717,0
48,648,49,0
49,775,444,0
50,353,120,0
51,605,636,0
52,643,730,1
53,641,441,1
54,772,361,0
55,603,460,1
56,598,388,0
57,135,348,0
58,71,129,0
59,176,503,1
60,620,164,0
61,659,115,0
62,567,184,1
63,640,150,0
64,173,483,0
65,174,364,0
66,32,767,0
67,134,273,1
68,83,521,1
69,769,627,1
70,741,717,1
71,350,811,1
72,80,40,1
73,587,38,0
74,503,730,1
75,56,371,0
76,500,220,0
77,304,560,0
78,652,511,0
79,14,411,1
80,257,154,0
81,551,134,1
82,198,729,1
83,500,39,0
84,333,24,1
85,42,203,1
86,329,716,1
87,86,83,1
88,317,525,0
89,494,789,0
90,474,98,0
91,765,290,1
92,669,156,1
93,479,118,0
94,313,42,1
95,302,762,0
96,369,18,0
97,61,396,0
98,353,612,1
99,171,678,0
100,268,749,1
101,24,71,0
102,708,151,0
103,749,659,1
104,259,441,0
105,5,424,1
106,199,552,0
107,281,150,0
108,295,642,0
109,561,727,1
110,717,412,0
111,349,176,1
112,544,467,0
113,551,816,1
114,401,735,0
115,470,438,0
116,557,130,0
117,242,745,0
118,779,431,0
119,702,741,0
120,300,132,1
121,450,509,1
122,287,727,1
123,470,238,0
124,98,729,1
125,496,277,1
126,564,307,0
127,474,706,0
128,532,79,0
129,759,230,0
130,796,706,0
131,702,64,0
132,464,782,1
133,551,652,1
134,34,536,1
135,198,712,1
136,333,37,1
137,495,86,1
138,464,161,0
139,86,557,1
140,350,322,1
141,239,75,0
142,378,353,0
143,8,448,0
144,310,92,0
145,80,84,1
146,618,787,1
147,56,610,1
148,82,511,0
149,243,230,0
150,13,59,0
151,295,633,0
152,96,664,1
153,586,672,1
154,71,229,0
155,199,281,0
156,627,26,0
157,388,517,0
158,728,351,0
159,210,396,0
160,641,658,1
161,745,657,1
162,337,109,1
163,557,432,1
164,228,265,1
165,761,223,0
166,83,675,1
167,733,347,0
168,669,2,1
169,657,431,0
170,152,373,0
171,259,712,1
172,245,275,1
173,585,184,0
174,315,713,0
175,645,802,0
176,14,345,1
177,567,273,1
178,6,187,0
179,243,0,0
180,26,530,1
181,301,160,1
182,761,198,1
183,174,247,1
184,275,135,1
