,TF,Target,Label
0,451,562,0
1,672,481,1
2,839,808,0
3,176,288,1
4,327,165,1
5,444,407,1
6,72,548,0
7,272,311,1
8,192,876,1
9,890,821,0
10,896,541,1
11,629,893,0
12,168,638,1
13,1102,627,1
14,130,426,1
15,130,740,1
16,923,280,0
17,272,639,1
18,996,456,0
19,484,865,0
20,311,224,0
21,209,110,0
22,444,452,0
23,585,655,0
24,826,725,0
25,963,1071,1
26,168,1075,1
27,675,103,0
28,64,744,1
29,891,772,0
30,682,642,1
31,472,517,0
32,192,746,1
33,557,28,1
34,327,104,1
35,428,207,0
36,768,616,1
37,72,847,0
38,839,909,0
39,1126,320,0
40,192,102,1
41,675,111,1
42,433,679,0
43,192,611,1
44,672,711,0
45,815,761,0
46,768,515,0
47,983,381,0
48,184,272,1
49,192,693,1
50,192,240,1
51,682,688,1
52,287,513,1
53,1045,173,0
54,458,265,0
55,171,168,1
56,711,246,1
57,896,744,1
58,455,171,1
59,327,351,1
60,192,840,1
61,63,501,0
62,310,465,0
63,997,836,0
64,896,745,1
65,327,403,1
66,272,754,1
67,272,288,1
68,548,1127,1
69,857,694,0
70,484,528,1
71,19,1035,0
72,857,311,1
73,715,663,0
74,171,573,0
75,1131,192,1
76,1020,727,0
77,557,532,1
78,857,139,0
79,1003,1096,0
80,192,403,1
81,1018,187,1
82,311,272,1
83,896,754,1
84,106,545,0
85,557,49,1
86,672,561,1
87,549,761,0
88,272,202,1
89,1018,267,1
90,1020,608,1
91,1065,850,0
92,1018,908,1
93,327,890,1
94,192,196,1
95,963,584,1
96,1018,1121,1
97,290,517,1
98,1028,801,0
99,896,183,1
100,179,882,0
101,42,987,0
102,1038,357,1
103,1073,541,1
104,963,749,0
105,168,983,1
106,192,1081,1
107,458,686,0
108,168,431,1
109,130,286,0
110,384,793,0
111,891,789,0
112,711,923,0
113,1065,1060,0
114,192,46,1
115,433,178,0
116,192,621,1
117,1004,129,0
118,48,455,1
119,48,878,0
120,851,699,0
121,203,822,1
122,973,823,0
123,309,642,0
124,685,875,0
125,327,201,1
126,327,709,1
127,988,890,0
128,548,626,0
129,548,1012,0
130,192,496,1
131,1038,294,1
132,672,876,1
133,184,506,1
134,896,957,1
135,384,69,0
136,1018,655,1
137,192,304,1
138,272,642,1
139,327,55,1
140,549,1072,0
141,1018,617,1
142,176,979,1
143,768,245,1
144,287,518,1
145,1065,317,1
146,857,167,1
147,310,122,0
148,327,644,1
149,64,569,0
150,192,49,1
151,816,408,0
152,484,832,0
153,996,768,0
154,1018,756,1
155,890,371,0
156,192,669,1
157,896,526,0
158,896,990,0
159,569,152,0
160,176,578,1
161,358,769,0
162,1073,848,1
163,311,507,1
164,1020,584,1
165,184,676,1
166,458,1022,0
167,428,974,0
168,458,1119,0
169,484,957,0
170,1018,884,1
171,246,956,0
172,715,52,0
173,682,1011,1
174,1044,330,0
175,458,941,0
176,19,639,0
177,176,684,1
178,433,891,1
179,311,708,0
180,327,519,1
181,270,65,0
182,896,625,1
183,184,80,1
184,1131,212,1
185,327,181,1
186,310,536,0
187,1044,383,0
188,1038,997,1
189,1004,287,1
190,839,976,0
191,815,737,0
192,272,896,1
193,327,804,1
194,1018,729,1
195,988,496,0
196,200,983,0
197,481,236,0
198,158,529,0
199,766,171,1
200,1038,1121,1
201,203,501,0
202,963,796,1
203,913,632,1
204,859,286,0
205,1018,959,1
206,585,912,0
207,287,34,1
208,176,274,1
209,896,349,0
210,272,541,1
211,244,816,0
212,838,309,0
213,265,394,0
214,584,737,1
215,176,712,1
216,1018,612,0
217,272,463,1
218,671,168,1
219,265,1076,0
220,963,879,1
221,42,573,0
222,671,306,1
223,735,838,0
224,996,1044,0
225,629,619,0
226,963,74,1
227,309,360,0
228,277,1100,0
229,668,767,0
230,931,875,1
231,384,857,1
232,887,980,0
233,428,768,0
234,826,312,0
235,129,19,0
236,563,548,0
237,1018,30,1
238,310,821,0
239,272,714,1
240,46,189,0
241,192,181,1
242,118,411,0
243,768,880,0
244,311,81,1
245,1018,284,0
246,276,191,0
247,384,1045,0
248,184,684,1
249,130,1110,1
250,63,772,0
251,838,257,0
252,464,981,1
253,327,400,1
254,775,354,0
255,444,176,1
256,357,121,0
257,875,1101,0
258,327,866,1
259,176,184,1
260,287,465,0
261,815,319,0
262,384,975,0
263,1018,291,1
264,192,890,1
265,184,351,1
266,682,202,1
267,171,883,1
268,896,288,1
269,1126,1066,0
270,1111,64,1
271,682,30,1
272,629,1021,0
273,327,1116,1
274,923,170,0
275,327,840,1
276,384,714,1
277,58,542,0
278,209,1065,1
279,963,246,1
280,1018,93,1
281,913,46,1
282,1073,1060,1
283,327,389,1
284,1018,378,1
285,72,839,0
286,46,451,1
287,997,754,0
288,179,27,0
289,931,185,0
290,327,184,1
291,981,1126,0
292,129,585,0
293,169,285,0
294,209,933,0
295,1111,989,1
296,184,1073,1
297,857,929,0
298,1044,609,0
299,444,1074,1
300,675,359,0
301,184,735,0
302,1020,407,0
303,569,76,0
304,685,697,0
305,192,724,1
306,184,776,0
307,184,212,1
308,64,22,0
309,444,184,1
310,176,289,1
311,192,42,1
312,276,1013,0
313,63,1075,0
314,548,550,0
315,184,625,1
316,130,728,1
317,287,937,1
318,130,671,1
319,184,37,1
320,1028,48,0
321,1003,49,0
322,272,857,1
323,1038,372,0
324,1102,1035,0
325,1018,192,1
326,192,875,1
327,311,676,1
328,168,34,0
329,176,170,1
330,1020,393,0
331,682,684,1
332,413,970,0
333,253,32,0
334,327,67,1
335,168,192,1
336,327,1112,1
337,384,513,0
338,675,1127,0
339,444,212,1
340,1027,564,1
341,130,922,1
342,192,409,1
343,184,644,1
344,311,955,1
345,997,373,0
346,1018,714,1
347,192,824,1
348,184,745,1
349,682,562,1
350,839,767,0
351,923,1121,1
352,682,183,1
353,1018,745,1
354,58,943,0
355,158,126,0
356,992,912,0
357,106,672,1
358,685,421,1
359,168,594,1
360,1111,956,0
361,723,298,0
362,857,1098,0
363,388,853,0
364,963,522,1
365,768,603,0
366,176,542,1
367,327,336,1
368,685,695,0
369,64,528,1
370,118,1028,0
371,168,361,1
372,963,908,1
373,1020,5,0
374,26,510,0
375,1126,651,0
376,272,176,1
377,64,803,0
378,682,319,1
379,327,746,1
380,276,1073,0
381,557,938,0
382,1131,384,1
383,168,1050,1
384,428,308,0
385,1003,1016,0
386,327,846,1
387,857,1035,0
388,428,203,0
389,815,537,0
390,272,506,1
391,46,192,1
392,455,321,0
393,671,361,1
394,629,294,0
395,913,105,1
396,896,165,1
397,168,913,1
398,184,848,1
399,1131,288,1
400,192,758,1
401,1018,358,1
402,859,943,0
403,1018,571,1
404,992,450,0
405,1027,858,0
406,1018,1126,1
407,287,312,0
408,464,686,0
409,1028,41,0
410,569,181,0
411,64,849,0
412,444,90,0
413,1020,179,0
414,192,846,1
415,63,24,0
416,169,4,0
417,192,952,1
418,839,1128,0
419,272,351,1
420,192,652,1
421,327,723,1
422,184,81,1
423,857,933,0
424,629,287,0
425,768,119,1
426,896,646,0
427,1073,167,1
428,988,60,0
429,176,644,1
430,192,290,1
431,184,205,1
432,1020,277,0
433,981,167,1
434,46,1018,1
435,768,209,1
436,963,168,1
437,484,1030,0
438,310,422,0
439,983,92,0
440,1111,1021,0
441,244,81,0
442,26,99,0
443,129,66,0
444,838,682,1
445,327,847,1
446,675,751,0
447,192,1024,1
448,327,332,1
449,26,642,0
450,176,1075,1
451,891,42,0
452,327,1045,1
453,711,632,1
454,991,440,0
455,168,134,1
456,358,353,0
457,992,606,0
458,627,624,0
459,584,778,0
460,768,739,1
461,171,197,1
462,58,770,0
463,309,731,0
464,184,311,1
465,1126,633,0
466,1073,1047,0
467,192,801,1
468,973,162,0
469,857,253,0
470,276,452,0
471,584,371,0
472,327,1081,1
473,130,337,1
474,711,99,1
475,327,580,1
476,549,773,0
477,1126,1060,1
478,826,107,0
479,627,927,0
480,168,380,1
481,996,470,0
482,768,149,0
483,171,313,0
